"RB","Lance Dunbar",3000,"Dal@Phi 04:25PM ET",15.000,"Dal"
"WR","Russell Shepard",3000,"TB@NO 01:00PM ET",1.600,"TB"
"RB","Knile Davis",3000,"Den@KC 08:25PM ET",3.800,"KC"
"RB","Mike James",3000,"TB@NO 01:00PM ET",0,"TB"
"RB","Tommy Bohanon",3000,"NYJ@Ind 08:30PM ET",0.200,"NYJ"
"RB","Toben Opurum",3000,"TB@NO 01:00PM ET",0.000,"NO"
"WR","Ryan Grant",3000,"StL@Was 01:00PM ET",2.500,"Was"
"RB","Rex Burkhead",3000,"SD@Cin 01:00PM ET",3.400,"Cin"
"WR","Michael Campanaro",3000,"Bal@Oak 04:05PM ET",1.800,"Bal"
"RB","Nikita Whitlock",3000,"Atl@NYG 01:00PM ET",0.000,"NYG"
"RB","Bryce Brown",3000,"NE@Buf 01:00PM ET",0,"Buf"
"RB","Stepfan Taylor",3000,"Ari@Chi 01:00PM ET",0.000,"Ari"
"RB","Zac Stacy",3000,"NYJ@Ind 08:30PM ET",0,"NYJ"
"WR","Dri Archer",3000,"SF@Pit 01:00PM ET",0.000,"Pit"
"WR","Marquise Goodwin",3000,"NE@Buf 01:00PM ET",0,"Buf"
"RB","Brandon Wegher",3000,"Hou@Car 01:00PM ET",0,"Car"
"WR","Kevin Norwood",3000,"Hou@Car 01:00PM ET",0,"Car"
"RB","Chris Thompson",3000,"StL@Was 01:00PM ET",1.100,"Was"
"WR","Ricardo Lockette",3000,"Sea@GB 08:30PM ET",0.000,"Sea"
"RB","Christine Michael",3000,"Dal@Phi 04:25PM ET",0,"Dal"
"RB","Denard Robinson",3000,"Mia@Jax 04:05PM ET",6.500,"Jax"
"WR","Bennie Fowler",3000,"Den@KC 08:25PM ET",0.000,"Den"
"WR","Nick Williams",3000,"Atl@NYG 01:00PM ET",1.500,"Atl"
"WR","Devin Street",3000,"Dal@Phi 04:25PM ET",0.000,"Dal"
"WR","Chris Matthews",3000,"Sea@GB 08:30PM ET",1.800,"Sea"
"WR","Aaron Dobson",3000,"NE@Buf 01:00PM ET",1.900,"NE"
"RB","Bernard Pierce",3000,"Mia@Jax 04:05PM ET",1.400,"Jax"
"WR","Stedman Bailey",3000,"StL@Was 01:00PM ET",8.800,"StL"
"WR","Quincy Enunwa",3000,"NYJ@Ind 08:30PM ET",0.000,"NYJ"
"RB","Vick Ballard",3000,"NYJ@Ind 08:30PM ET",0,"Ind"
"RB","Jay Prosch",3000,"Hou@Car 01:00PM ET",0.000,"Hou"
"RB","Jalston Fowler",3000,"Ten@Cle 01:00PM ET",0.000,"Ten"
"WR","TJ Jones",3000,"Det@Min 01:00PM ET",0,"Det"
"RB","Orleans Darkwa",3000,"Atl@NYG 01:00PM ET",0.000,"NYG"
"RB","Roosevelt Nix",3000,"SF@Pit 01:00PM ET",0.000,"Pit"
"WR","Rod Streater",3000,"Bal@Oak 04:05PM ET",1.800,"Oak"
"RB","Marcus Murphy",3000,"TB@NO 01:00PM ET",0.000,"NO"
"RB","Andre Williams",3000,"Atl@NYG 01:00PM ET",1.400,"NYG"
"WR","Joshua Bellamy",3000,"Ari@Chi 01:00PM ET",0.000,"Chi"
"RB","Malcolm Johnson",3000,"Ten@Cle 01:00PM ET",3.400,"Cle"
"WR","Josh Huff",3000,"Dal@Phi 04:25PM ET",3.900,"Phi"
"RB","Juwan Thompson",3000,"Den@KC 08:25PM ET",0.000,"Den"
"RB","Michael Burton",3000,"Det@Min 01:00PM ET",0.000,"Det"
"WR","Albert Wilson",3000,"Den@KC 08:25PM ET",5.500,"KC"
"RB","Corey Grant",3000,"Mia@Jax 04:05PM ET",1.500,"Jax"
"WR","DeAndrew White",3000,"SF@Pit 01:00PM ET",0,"SF"
"WR","Tyler Murphy",3000,"SF@Pit 01:00PM ET",2.600,"Pit"
"WR","Matt Hazel",3000,"Mia@Jax 04:05PM ET",0,"Mia"
"WR","Keith Mumphery",3000,"Hou@Car 01:00PM ET",4.300,"Hou"
"RB","Jeremy Langford",3000,"Ari@Chi 01:00PM ET",0.100,"Chi"
"WR","Rishard Matthews",3000,"Mia@Jax 04:05PM ET",13.400,"Mia"
"WR","Justin Hardy",3000,"Atl@NYG 01:00PM ET",0,"Atl"
"WR","J.J. Nelson",3000,"Ari@Chi 01:00PM ET",0.000,"Ari"
"WR","Andre Holmes",3000,"Bal@Oak 04:05PM ET",0.000,"Oak"
"WR","Corey Fuller",3000,"Det@Min 01:00PM ET",0.000,"Det"
"WR","Geremy Davis",3000,"Atl@NYG 01:00PM ET",0.000,"NYG"
"RB","Jamize Olawale",3000,"Bal@Oak 04:05PM ET",5.500,"Oak"
"WR","Cameron Meredith",3000,"Ari@Chi 01:00PM ET",0,"Chi"
"RB","Antonio Andrews",3000,"Ten@Cle 01:00PM ET",0,"Ten"
"WR","Chris Hogan",3000,"NE@Buf 01:00PM ET",0.000,"Buf"
"WR","Corey Brown",3000,"Hou@Car 01:00PM ET",3.300,"Car"
"RB","Zach Zenner",3000,"Det@Min 01:00PM ET",0.600,"Det"
"RB","Terrence Magee",3000,"Bal@Oak 04:05PM ET",0,"Bal"
"RB","Terron Ward",3000,"Atl@NYG 01:00PM ET",0.000,"Atl"
"WR","Willie Snead",3000,"TB@NO 01:00PM ET",7.300,"NO"
"WR","Quinton Patton",3000,"SF@Pit 01:00PM ET",0.000,"SF"
"WR","Sammie Coates",3000,"SF@Pit 01:00PM ET",0,"Pit"
"RB","Ka'Deem Carey",3000,"Ari@Chi 01:00PM ET",0,"Chi"
"WR","Rashad Ross",3000,"StL@Was 01:00PM ET",0,"Was"
"WR","Ty Montgomery",3000,"Sea@GB 08:30PM ET",0.000,"GB"
"WR","Jamison Crowder",3000,"StL@Was 01:00PM ET",1.200,"Was"
"WR","Darren Waller",3000,"Bal@Oak 04:05PM ET",0.000,"Bal"
"WR","Adam Humphries",3000,"TB@NO 01:00PM ET",3.400,"TB"
"RB","Alonzo Harris",3000,"Sea@GB 08:30PM ET",0,"GB"
"WR","Bruce Ellington",3000,"SF@Pit 01:00PM ET",2.500,"SF"
"RB","Aaron Ripkowski",3000,"Sea@GB 08:30PM ET",0.000,"GB"
"WR","Bradley Marquez",3000,"StL@Was 01:00PM ET",0.000,"StL"
"RB","Thomas Rawls",3000,"Sea@GB 08:30PM ET",0.500,"Sea"
"WR","Devin Smith",3000,"NYJ@Ind 08:30PM ET",0,"NYJ"
"RB","Josh Robinson",3000,"NYJ@Ind 08:30PM ET",1.100,"Ind"
"WR","De'Anthony Thomas",3000,"Den@KC 08:25PM ET",2.100,"KC"
"WR","Brittan Golden",3000,"Ari@Chi 01:00PM ET",0,"Ari"
"WR","Tyrell Williams",3000,"SD@Cin 01:00PM ET",0.000,"SD"
"RB","Tyler Varga",3000,"NYJ@Ind 08:30PM ET",3.000,"Ind"
"WR","Cordarrelle Patterson",3000,"Det@Min 01:00PM ET",1.100,"Min"
"WR","Chris Harper",3000,"NE@Buf 01:00PM ET",0.000,"NE"
"RB","Damien Williams",3000,"Mia@Jax 04:05PM ET",1.300,"Mia"
"WR","Stefon Diggs",3000,"Det@Min 01:00PM ET",0,"Min"
"RB","Lorenzo Taliaferro",3000,"Bal@Oak 04:05PM ET",0,"Bal"
"WR","Seth Roberts",3000,"Bal@Oak 04:05PM ET",4.200,"Oak"
"RB","Cameron Artis-Payne",3000,"Hou@Car 01:00PM ET",0.000,"Car"
"WR","Lucky Whitehead",3000,"Dal@Phi 04:25PM ET",0.000,"Dal"
"WR","Adam Thielen",3000,"Det@Min 01:00PM ET",0.000,"Min"
"RB","Khiry Robinson",3000,"TB@NO 01:00PM ET",12.000,"NO"
"WR","Mario Alford",3000,"SD@Cin 01:00PM ET",0,"Cin"
"WR","Taylor Gabriel",3000,"Ten@Cle 01:00PM ET",4.000,"Cle"
"RB","Charcandrick West",3000,"Den@KC 08:25PM ET",0.000,"KC"
"WR","Jeff Janis",3000,"Sea@GB 08:30PM ET",0.000,"GB"
"WR","Seantavius Jones",3000,"TB@NO 01:00PM ET",0.000,"NO"
"DST","Bills ",2900,"NE@Buf 01:00PM ET",9.000,"Buf"
"DST","Texans ",2900,"Hou@Car 01:00PM ET",2.000,"Hou"
"DST","Browns ",2900,"Ten@Cle 01:00PM ET",1.000,"Cle"
"DST","Lions ",2900,"Det@Min 01:00PM ET",13.000,"Det"
"DST","Colts ",2900,"NYJ@Ind 08:30PM ET",0.000,"Ind"
"DST","Chiefs ",2900,"Den@KC 08:25PM ET",10.000,"KC"
"DST","Patriots ",2900,"NE@Buf 01:00PM ET",5.000,"NE"
"DST","Ravens ",2900,"Bal@Oak 04:05PM ET",16.000,"Bal"
"DST","Cowboys ",2800,"Dal@Phi 04:25PM ET",2.000,"Dal"
"DST","Broncos ",2800,"Den@KC 08:25PM ET",16.000,"Den"
"DST","Vikings ",2800,"Det@Min 01:00PM ET",6.000,"Min"
"DST","Saints ",2800,"TB@NO 01:00PM ET",1.000,"NO"
"DST","Jets ",2800,"NYJ@Ind 08:30PM ET",17.000,"NYJ"
"DST","Cardinals ",2800,"Ari@Chi 01:00PM ET",5.000,"Ari"
"DST","Steelers ",2800,"SF@Pit 01:00PM ET",1.000,"Pit"
"DST","Chargers ",2800,"SD@Cin 01:00PM ET",5.000,"SD"
"TE","David Johnson",2800,"SD@Cin 01:00PM ET",0.000,"SD"
"DST","Falcons ",2700,"Atl@NYG 01:00PM ET",4.000,"Atl"
"DST","Eagles ",2700,"Dal@Phi 04:25PM ET",5.000,"Phi"
"DST","49ers ",2700,"SF@Pit 01:00PM ET",14.000,"SF"
"DST","Redskins ",2700,"StL@Was 01:00PM ET",6.000,"Was"
"TE","Lance Kendricks",2700,"StL@Was 01:00PM ET",12.200,"StL"
"DST","Bears ",2600,"Ari@Chi 01:00PM ET",-1.000,"Chi"
"DST","Giants ",2600,"Atl@NYG 01:00PM ET",12.000,"NYG"
"DST","Buccaneers ",2600,"TB@NO 01:00PM ET",0.000,"TB"
"DST","Jaguars ",2600,"Mia@Jax 04:05PM ET",7.000,"Jax"
"TE","Scott Chandler",2600,"NE@Buf 01:00PM ET",7.100,"NE"
"TE","Jermaine Gresham",2600,"Ari@Chi 01:00PM ET",1.400,"Ari"
"TE","Josh Hill",2600,"TB@NO 01:00PM ET",0.000,"NO"
"TE","Mike Leach",2500,"Ari@Chi 01:00PM ET",0.000,"Ari"
"TE","Daniel Fells",2500,"Atl@NYG 01:00PM ET",6.300,"NYG"
"TE","Craig Stevens",2500,"Ten@Cle 01:00PM ET",0.000,"Ten"
"TE","Marcedes Lewis",2500,"Mia@Jax 04:05PM ET",0.000,"Jax"
"TE","Matt Spaeth",2500,"SF@Pit 01:00PM ET",0.000,"Pit"
"TE","Clark Harris",2500,"SD@Cin 01:00PM ET",0.000,"Cin"
"TE","Anthony Fasano",2500,"Ten@Cle 01:00PM ET",2.800,"Ten"
"TE","Jacob Tamme",2500,"Atl@NYG 01:00PM ET",4.900,"Atl"
"TE","Brent Celek",2500,"Dal@Phi 04:25PM ET",1.600,"Phi"
"TE","Zach Miller",2500,"Ari@Chi 01:00PM ET",0.000,"Chi"
"TE","Brandon Pettigrew",2500,"Det@Min 01:00PM ET",0.000,"Det"
"TE","Kellen Davis",2500,"NYJ@Ind 08:30PM ET",0.000,"NYJ"
"TE","Brandon Myers",2500,"TB@NO 01:00PM ET",0.000,"TB"
"TE","Darren Fells",2500,"Ari@Chi 01:00PM ET",18.200,"Ari"
"TE","Gary Barnidge",2500,"Ten@Cle 01:00PM ET",6.800,"Cle"
"TE","Clay Harbor",2500,"Mia@Jax 04:05PM ET",0.000,"Jax"
"TE","Ed Dickson",2500,"Hou@Car 01:00PM ET",1.900,"Car"
"TE","Chase Coffman",2500,"Ten@Cle 01:00PM ET",0,"Ten"
"TE","Garrett Graham",2500,"Hou@Car 01:00PM ET",0.000,"Hou"
"TE","Andrew DePaola",2500,"TB@NO 01:00PM ET",0.000,"TB"
"TE","Richie Brockel",2500,"Hou@Car 01:00PM ET",0,"Car"
"TE","Anthony McCoy",2500,"StL@Was 01:00PM ET",0,"Was"
"TE","Jim Dray",2500,"Ten@Cle 01:00PM ET",2.300,"Cle"
"TE","Virgil Green",2500,"Den@KC 08:25PM ET",0.000,"Den"
"TE","John Phillips",2500,"SD@Cin 01:00PM ET",0.000,"SD"
"TE","Rob Housler",2500,"Ten@Cle 01:00PM ET",0.000,"Cle"
"TE","Kyle Nelson",2500,"SF@Pit 01:00PM ET",0.000,"SF"
"TE","Matthew Mulligan",2500,"NE@Buf 01:00PM ET",0.000,"Buf"
"TE","Jeff Cumberland",2500,"NYJ@Ind 08:30PM ET",0.000,"NYJ"
"TE","Michael Hoomanawanui",2500,"NE@Buf 01:00PM ET",0.000,"NE"
"TE","Lee Smith",2500,"Bal@Oak 04:05PM ET",0.000,"Oak"
"TE","Luke Stocker",2500,"TB@NO 01:00PM ET",0.000,"TB"
"TE","Andrew Quarless",2500,"Sea@GB 08:30PM ET",0.000,"GB"
"TE","James Casey",2500,"Den@KC 08:25PM ET",0.000,"Den"
"TE","Rhett Ellison",2500,"Det@Min 01:00PM ET",1.300,"Min"
"TE","Garrett Celek",2500,"SF@Pit 01:00PM ET",7.000,"SF"
"TE","James Hanna",2500,"Dal@Phi 04:25PM ET",0.000,"Dal"
"TE","Mychal Rivera",2500,"Bal@Oak 04:05PM ET",1.400,"Oak"
"TE","Cory Harkey",2500,"StL@Was 01:00PM ET",0.000,"StL"
"TE","Beau Brinkley",2500,"Ten@Cle 01:00PM ET",0.000,"Ten"
"TE","Kevin McDermott",2500,"Det@Min 01:00PM ET",0.000,"Min"
"TE","MarQueis Gray",2500,"NE@Buf 01:00PM ET",0.000,"Buf"
"TE","Tim Wright",2500,"Det@Min 01:00PM ET",0,"Det"
"TE","Ryan Griffin",2500,"Hou@Car 01:00PM ET",2.800,"Hou"
"TE","Michael Williams",2500,"NE@Buf 01:00PM ET",0.000,"NE"
"TE","Chris Gragg",2500,"NE@Buf 01:00PM ET",0,"Buf"
"TE","Luke Willson",2500,"Sea@GB 08:30PM ET",0.000,"Sea"
"TE","Joseph Fauria",2500,"Ari@Chi 01:00PM ET",0,"Ari"
"TE","James Winchester",2500,"Den@KC 08:25PM ET",0.000,"KC"
"TE","Jack Doyle",2500,"NYJ@Ind 08:30PM ET",0.000,"Ind"
"TE","Vance McDonald",2500,"SF@Pit 01:00PM ET",1.500,"SF"
"TE","Ryan Hewitt",2500,"SD@Cin 01:00PM ET",0.000,"Cin"
"TE","Levine Toilolo",2500,"Atl@NYG 01:00PM ET",1.400,"Atl"
"TE","Gabe Holmes",2500,"Bal@Oak 04:05PM ET",0,"Oak"
"TE","Gavin Escobar",2500,"Dal@Phi 04:25PM ET",8.800,"Dal"
"TE","Dion Sims",2500,"Mia@Jax 04:05PM ET",0.000,"Mia"
"TE","Jerome Cunningham",2500,"Atl@NYG 01:00PM ET",0,"NYG"
"TE","Nic Jacobs",2500,"Mia@Jax 04:05PM ET",0.000,"Jax"
"TE","Brandon Williams",2500,"Hou@Car 01:00PM ET",0.000,"Car"
"TE","Cooper Helfet",2500,"Sea@GB 08:30PM ET",0.000,"Sea"
"TE","Crockett Gillmore",2500,"Bal@Oak 04:05PM ET",4.300,"Bal"
"TE","Trey Burton",2500,"Dal@Phi 04:25PM ET",0.000,"Phi"
"TE","Blake Bell",2500,"SF@Pit 01:00PM ET",0.000,"SF"
"TE","James O'Shaughnessy",2500,"Den@KC 08:25PM ET",0.000,"KC"
"TE","MyCole Pruitt",2500,"Det@Min 01:00PM ET",0.000,"Min"
"TE","Chase Ford",2500,"Det@Min 01:00PM ET",0,"Min"
"TE","Clive Walford",2500,"Bal@Oak 04:05PM ET",1.100,"Oak"
"TE","C.J. Fiedorowicz",2500,"Hou@Car 01:00PM ET",2.500,"Hou"
"TE","Brian Parker",2500,"Den@KC 08:25PM ET",0,"KC"
"TE","Kyle Miller",2500,"SD@Cin 01:00PM ET",0.000,"SD"
"TE","Tyler Kroft",2500,"SD@Cin 01:00PM ET",0.000,"Cin"
"TE","C.J. Uzomah",2500,"SD@Cin 01:00PM ET",0,"Cin"
"TE","Demetrius Harris",2500,"Den@KC 08:25PM ET",0.000,"KC"
"TE","Mitchell Henry",2500,"Den@KC 08:25PM ET",0,"Den"
"TE","Richard Rodgers",2500,"Sea@GB 08:30PM ET",6.800,"GB"
"TE","Nick Boyle",2500,"Bal@Oak 04:05PM ET",0.000,"Bal"
"TE","Kennard Backman",2500,"Sea@GB 08:30PM ET",0,"GB"
"TE","Troy Niklas",2500,"Ari@Chi 01:00PM ET",0.000,"Ari"
"TE","Phillip Supernaw",2500,"Ten@Cle 01:00PM ET",0.000,"Ten"
"TE","Maxx Williams",2500,"Bal@Oak 04:05PM ET",2.500,"Bal"
"TE","Jesse James",2500,"SF@Pit 01:00PM ET",0,"Pit"
"TE","Derek Carrier",2500,"StL@Was 01:00PM ET",2.800,"Was"
"TE","Geoff Swaim",2500,"Dal@Phi 04:25PM ET",0,"Dal"
"TE","E.J. Bibbs",2500,"Ten@Cle 01:00PM ET",0,"Cle"
"TE","Khari Lee",2500,"Ari@Chi 01:00PM ET",0.000,"Chi"
"DST","Raiders ",2400,"Bal@Oak 04:05PM ET",1.000,"Oak"
